0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
25, 41
2, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
19, 41
0, 41
2, 41
5, 41
0, 41
0, 41
0, 41
0, 41
35, 41
8, 41
0, 41
33, 41
0, 41
0, 41
0, 41
28, 41
12, 41
0, 41
0, 41
34, 41
0, 41
2, 41
0, 41
0, 41
27, 41
38, 41
0, 41
36, 41
13, 41
13, 41
40, 41
0, 41
0, 41
11, 41
28, 41
39, 41
36, 41
0, 41
36, 41
0, 41
37, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
2, 41
0, 41
0, 41
0, 41
0, 41
0, 41
4, 41
0, 41
0, 41
0, 41
0, 41
0, 41
37, 41
34, 41
33, 41
0, 41
15, 41
9, 41
0, 41
4, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
2, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
33, 41
10, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
2, 41
0, 41
0, 41
2, 41
0, 41
0, 41
0, 41
0, 41
22, 41
0, 41
0, 41
7, 41
0, 41
0, 41
0, 41
0, 41
33, 41
0, 41
36, 41
0, 41
24, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
30, 41
0, 41
2, 41
22, 41
2, 41
0, 41
0, 41
36, 41
0, 41
2, 41
0, 41
0, 41
30, 41
35, 41
35, 41
0, 41
30, 41
33, 41
0, 41
20, 41
2, 41
23, 41
0, 41
0, 41
7, 41
0, 41
0, 41
0, 41
14, 41
4, 41
11, 41
0, 41
0, 41
30, 41
2, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
6, 41
0, 41
0, 41
35, 41
23, 41
24, 41
2, 41
18, 41
11, 41
0, 41
0, 41
34, 41
4, 41
5, 41
0, 41
0, 41
17, 41
2, 41
0, 41
0, 41
30, 41
0, 41
3, 41
12, 41
33, 41
27, 41
2, 41
7, 41
34, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
0, 41
31, 41
0, 41
34, 41
32, 41
10, 41
0, 41
